Route ID;Step ID;Town A;Town B;Distance;Driver name
56;15;PARLEBOSCQ;HOSTENS;82.319;Francesco SCHMID
56;16;HOSTENS;CADAUJAC;30.8;Francesco SCHMID
56;17;CADAUJAC;ST CIERS DE CANESSE;38.355;Francesco SCHMID
56;18;ST CIERS DE CANESSE;PLEINE SELVE;26.793;Francesco SCHMID
56;19;PLEINE SELVE;ST LEGER;32.191;Francesco SCHMID
56;20;ST LEGER;STE LHEURINE;19.636;Francesco SCHMID
56;21;STE LHEURINE;CHAILLE LES MARAIS;108.572;Francesco SCHMID
56;22;CHAILLE LES MARAIS;ST BENOIST SUR MER;25.688;Francesco SCHMID
56;23;ST BENOIST SUR MER;LE BIGNON;76.106;Francesco SCHMID
56;24;LE BIGNON;ST PERREUX;78.689;Francesco SCHMID
56;25;ST PERREUX;QUIBERON;77.85;Francesco SCHMID
57;1;FRESNOY EN THELLE;CHAMBLY;3.275;Valentyna PETROVA
57;2;CHAMBLY;NOISY SUR OISE;7.266;Valentyna PETROVA
57;3;NOISY SUR OISE;SENLIS;20.635;Valentyna PETROVA
57;4;SENLIS;BARON;11.576;Valentyna PETROVA
57;5;BARON;ROSIERES;3.597;Valentyna PETROVA
57;6;ROSIERES;GILOCOURT;15.078;Valentyna PETROVA
57;7;GILOCOURT;FRIERES FAILLOUEL;49.385;Valentyna PETROVA
57;8;FRIERES FAILLOUEL;BROUCHY;10.608;Valentyna PETROVA
57;9;BROUCHY;MONTHIERS;69.101;Valentyna PETROVA
57;10;MONTHIERS;MARIGNY EN ORXOIS;8.109;Valentyna PETROVA
57;11;MARIGNY EN ORXOIS;BEZU LE GUERY;4.726;Valentyna PETROVA
57;12;BEZU LE GUERY;AIGNY;72.583;Valentyna PETROVA
57;13;AIGNY;MONTREUIL SUR BLAISE;82.972;Valentyna PETROVA
57;14;MONTREUIL SUR BLAISE;RIZAUCOURT BUCHEY;23.413;Valentyna PETROVA
57;15;RIZAUCOURT BUCHEY;SELLES;96.921;Valentyna PETROVA
57;16;SELLES;TOLLAINCOURT;30.517;Valentyna PETROVA
57;17;TOLLAINCOURT;CHARMES;85.374;Valentyna PETROVA
57;18;CHARMES;BARD LE REGULIER;83.105;Valentyna PETROVA
57;19;BARD LE REGULIER;CHENAY LE CHATEL;105.818;Valentyna PETROVA
57;20;CHENAY LE CHATEL;ST FORGEUX LESPINASSE;10.0;Valentyna PETROVA
57;21;ST FORGEUX LESPINASSE;OUCHES;14.524;Valentyna PETROVA
57;22;OUCHES;CHAZELLES;117.225;Valentyna PETROVA
57;23;CHAZELLES;BOISSE PENCHOT;112.301;Valentyna PETROVA
57;24;BOISSE PENCHOT;LES ALBRES;5.203;Valentyna PETROVA
57;25;LES ALBRES;ANGLARS ST FELIX;14.581;Valentyna PETROVA
57;26;ANGLARS ST FELIX;ONET LE CHATEAU;25.817;Valentyna PETROVA
57;27;ONET LE CHATEAU;LE TRUEL;39.554;Valentyna PETROVA
57;28;LE TRUEL;MARTRIN;16.576;Valentyna PETROVA
57;29;MARTRIN;FAYET;30.889;Valentyna PETROVA
57;30;FAYET;SAUVIAN;61.207;Valentyna PETROVA
58;1;MORILLON;ST SIGISMOND;4.604;Jan FERREIRA
58;2;ST SIGISMOND;CLUSES;3.131;Jan FERREIRA
58;3;CLUSES;THYEZ;4.343;Jan FERREIRA
58;4;THYEZ;MARNAZ;4.143;Jan FERREIRA
58;5;MARNAZ;SAVIGNY;44.169;Jan FERREIRA
58;6;SAVIGNY;CHEZERY FORENS;18.143;Jan FERREIRA
58;7;CHEZERY FORENS;GORREVOD;74.024;Jan FERREIRA
58;8;GORREVOD;BOISSEY;5.954;Jan FERREIRA
58;9;BOISSEY;BEAUPONT;21.007;Jan FERREIRA
58;10;BEAUPONT;ST AMBREUIL;43.945;Jan FERREIRA
58;11;ST AMBREUIL;MONTARON;84.487;Jan FERREIRA
58;12;MONTARON;MAROLLES EN BEAUCE;202.525;Jan FERREIRA
58;13;MAROLLES EN BEAUCE;LONGPERRIER;82.812;Jan FERREIRA
58;14;LONGPERRIER;ECAUVILLE;121.462;Jan FERREIRA
58;15;ECAUVILLE;CROSVILLE LA VIEILLE;5.336;Jan FERREIRA
58;16;CROSVILLE LA VIEILLE;ROUGE PERRIERS;7.189;Jan FERREIRA
58;17;ROUGE PERRIERS;LAUNAY;8.139;Jan FERREIRA
58;18;LAUNAY;TOUFFREVILLE;70.801;Jan FERREIRA
58;19;TOUFFREVILLE;CONDE EN NORMANDIE;42.102;Jan FERREIRA
58;20;CONDE EN NORMANDIE;LE LOREUR;64.166;Jan FERREIRA
58;21;LE LOREUR;ST JACUT DE LA MER;63.743;Jan FERREIRA
59;1;PLEUBIAN;ST LEONARD DES BOIS;230.788;Tomasz MARTIN
60;1;LE THOU;OTTANGE;639.208;Tomasz SOKOLOVA
61;1;CHATEAUDOUBLE;MONTFERRAT;3.716;Valentyna SCHÄFER
61;2;MONTFERRAT;COMPS SUR ARTUBY;7.731;Valentyna SCHÄFER
61;3;COMPS SUR ARTUBY;TOURTOUR;19.75;Valentyna SCHÄFER
61;4;TOURTOUR;BAUDINARD SUR VERDON;19.56;Valentyna SCHÄFER
61;5;BAUDINARD SUR VERDON;ALLEMAGNE EN PROVENCE;11.783;Valentyna SCHÄFER
61;6;ALLEMAGNE EN PROVENCE;LARAGNE MONTEGLIN;63.092;Valentyna SCHÄFER
61;7;LARAGNE MONTEGLIN;ST ANDRE DE ROSANS;23.703;Valentyna SCHÄFER
61;8;ST ANDRE DE ROSANS;LEZAN;123.709;Valentyna SCHÄFER
61;9;LEZAN;ST JEAN DE CRIEULON;6.637;Valentyna SCHÄFER
61;10;ST JEAN DE CRIEULON;LASALLE;14.522;Valentyna SCHÄFER
61;11;LASALLE;ST BRESSON;19.342;Valentyna SCHÄFER
61;12;ST BRESSON;DOURBIES;17.856;Valentyna SCHÄFER
61;13;DOURBIES;TREVES;7.093;Valentyna SCHÄFER
61;14;TREVES;LES PLANS;36.414;Valentyna SCHÄFER
61;15;LES PLANS;LES AIRES;26.046;Valentyna SCHÄFER
61;16;LES AIRES;CARAMAN;106.434;Valentyna SCHÄFER
61;17;CARAMAN;SEYRE;19.757;Valentyna SCHÄFER
61;18;SEYRE;AURIBAIL;23.454;Valentyna SCHÄFER
61;19;AURIBAIL;SAUVIMONT;34.927;Valentyna SCHÄFER
61;20;SAUVIMONT;ST ANTONIN;32.342;Valentyna SCHÄFER
61;21;ST ANTONIN;ST VINCENT DE LAMONTJOIE;48.909;Valentyna SCHÄFER
61;22;ST VINCENT DE LAMONTJOIE;AUBIAC;7.38;Valentyna SCHÄFER
61;23;AUBIAC;BOE;7.227;Valentyna SCHÄFER
61;24;BOE;AGEN;3.987;Valentyna SCHÄFER
61;25;AGEN;MONTPEZAT;17.181;Valentyna SCHÄFER
61;26;MONTPEZAT;PRAYSSAS;5.619;Valentyna SCHÄFER
61;27;PRAYSSAS;PORT STE MARIE;11.776;Valentyna SCHÄFER
61;28;PORT STE MARIE;LENCOUACQ;62.278;Valentyna SCHÄFER
62;1;MAULEON D ARMAGNAC;CASTEX D ARMAGNAC;4.314;Eva VOLKOVA
62;2;CASTEX D ARMAGNAC;ESTANG;5.002;Eva VOLKOVA
62;3;ESTANG;MARGUESTAU;5.319;Eva VOLKOVA
62;4;MARGUESTAU;BRETAGNE D ARMAGNAC;14.01;Eva VOLKOVA
62;5;BRETAGNE D ARMAGNAC;REANS;8.047;Eva VOLKOVA
62;6;REANS;CAMPAGNE D ARMAGNAC;2.686;Eva VOLKOVA
62;7;CAMPAGNE D ARMAGNAC;CAZAUBON;7.769;Eva VOLKOVA
62;8;CAZAUBON;LAGRANGE;6.19;Eva VOLKOVA
62;9;LAGRANGE;MAUVEZIN D ARMAGNAC;4.103;Eva VOLKOVA
62;10;MAUVEZIN D ARMAGNAC;BETBEZER D ARMAGNAC;3.37;Eva VOLKOVA
62;11;BETBEZER D ARMAGNAC;ST JULIEN D ARMAGNAC;2.849;Eva VOLKOVA
62;12;ST JULIEN D ARMAGNAC;ESTIGARDE;5.175;Eva VOLKOVA
62;13;ESTIGARDE;LUBBON;11.834;Eva VOLKOVA
62;14;LUBBON;HOUEILLES;9.72;Eva VOLKOVA
62;15;HOUEILLES;BEAUZIAC;13.528;Eva VOLKOVA
62;16;BEAUZIAC;STE GEMME MARTAILLAC;11.936;Eva VOLKOVA
62;17;STE GEMME MARTAILLAC;ST GENES DE FRONSAC;83.574;Eva VOLKOVA
62;18;ST GENES DE FRONSAC;PLAINE D ARGENSON;123.802;Eva VOLKOVA
62;19;PLAINE D ARGENSON;COURLAY;72.491;Eva VOLKOVA
62;20;COURLAY;ARGENTONNAY;24.095;Eva VOLKOVA
62;21;ARGENTONNAY;TERRANJOU;32.705;Eva VOLKOVA
62;22;TERRANJOU;TRELAZE;21.042;Eva VOLKOVA
62;23;TRELAZE;ARMAILLE;57.749;Eva VOLKOVA
62;24;ARMAILLE;MONTAUTOUR;54.692;Eva VOLKOVA
62;25;MONTAUTOUR;NOUANS;100.144;Eva VOLKOVA
62;26;NOUANS;JUILLE;7.635;Eva VOLKOVA
62;27;JUILLE;ASSE LE RIBOUL;5.83;Eva VOLKOVA
62;28;ASSE LE RIBOUL;ST GERMAIN DU CORBEIS;23.984;Eva VOLKOVA
62;29;ST GERMAIN DU CORBEIS;FLEURE;30.599;Eva VOLKOVA
62;30;FLEURE;JOUE DU PLAIN;6.548;Eva VOLKOVA
62;31;JOUE DU PLAIN;VIGNATS;19.596;Eva VOLKOVA
62;32;VIGNATS;CRISTOT;50.996;Eva VOLKOVA
62;33;CRISTOT;SOMMERVIEU;12.226;Eva VOLKOVA
63;1;INGWILLER;WIMMENAU;5.243;Giovanni VARGA
63;2;WIMMENAU;REIPERTSWILLER;3.465;Giovanni VARGA
63;3;REIPERTSWILLER;GOETZENBRUCK;5.872;Giovanni VARGA
63;4;GOETZENBRUCK;ROSTEIG;5.556;Giovanni VARGA
63;5;ROSTEIG;VOLKSBERG;2.913;Giovanni VARGA
63;6;VOLKSBERG;BUTTEN;5.223;Giovanni VARGA
63;7;BUTTEN;DEHLINGEN;4.873;Giovanni VARGA
63;8;DEHLINGEN;KALHAUSEN;5.039;Giovanni VARGA
63;9;KALHAUSEN;ZETTING;5.615;Giovanni VARGA
63;10;ZETTING;REMELFING;3.508;Giovanni VARGA
63;11;REMELFING;REMOMEIX;92.092;Giovanni VARGA
63;12;REMOMEIX;VIMENIL;27.95;Giovanni VARGA
63;13;VIMENIL;ST BASLEMONT;48.659;Giovanni VARGA
63;14;ST BASLEMONT;VERSEILLES LE HAUT;66.532;Giovanni VARGA
63;15;VERSEILLES LE HAUT;LIZINE;95.626;Giovanni VARGA
63;16;LIZINE;ST VIT;19.53;Giovanni VARGA
63;17;ST VIT;CONDAMINE;66.444;Giovanni VARGA
63;18;CONDAMINE;MAISOD;27.382;Giovanni VARGA
63;19;MAISOD;SERVAS;54.637;Giovanni VARGA
63;20;SERVAS;MONTCEAUX;29.375;Giovanni VARGA
63;21;MONTCEAUX;CUBLIZE;33.145;Giovanni VARGA
63;22;CUBLIZE;ST JEAN LA BUSSIERE;4.867;Giovanni VARGA
63;23;ST JEAN LA BUSSIERE;ST VICTOR SUR RHINS;3.889;Giovanni VARGA
63;24;ST VICTOR SUR RHINS;LAY;5.26;Giovanni VARGA
63;25;LAY;REGNY;3.813;Giovanni VARGA
63;26;REGNY;L HOPITAL SOUS ROCHEFORT;32.968;Giovanni VARGA
63;27;L HOPITAL SOUS ROCHEFORT;LORLANGES;72.461;Giovanni VARGA
63;28;LORLANGES;CEYSSAC;54.995;Giovanni VARGA
63;29;CEYSSAC;ISSAMOULENC;56.493;Giovanni VARGA
63;30;ISSAMOULENC;LAVILLEDIEU;22.938;Giovanni VARGA
63;31;LAVILLEDIEU;ST JULIEN DE PEYROLAS;34.601;Giovanni VARGA
63;32;ST JULIEN DE PEYROLAS;LABASTIDE DE VIRAC;14.176;Giovanni VARGA
63;33;LABASTIDE DE VIRAC;VALLON PONT D ARC;5.321;Giovanni VARGA
63;34;VALLON PONT D ARC;BESSEGES;26.725;Giovanni VARGA
63;35;BESSEGES;L ESTRECHURE;33.362;Giovanni VARGA
63;36;L ESTRECHURE;ARRIGAS;27.268;Giovanni VARGA
63;37;ARRIGAS;MONTLAUR;53.712;Giovanni VARGA
64;1;WOLSCHWILLER;LA FORCLAZ;140.272;Olga SIMON
65;1;BORDEAUX ST CLAIR;CLASVILLE;29.228;Valentyna KLEIN
65;2;CLASVILLE;NEVILLE;7.265;Valentyna KLEIN
65;3;NEVILLE;ST PIERRE LE VIEUX;12.875;Valentyna KLEIN
65;4;ST PIERRE LE VIEUX;SOTTEVILLE SUR MER;4.91;Valentyna KLEIN
65;5;SOTTEVILLE SUR MER;ANCOURT;25.535;Valentyna KLEIN
65;6;ANCOURT;SAUCHAY;2.233;Valentyna KLEIN
65;7;SAUCHAY;BELLENGREVILLE;1.898;Valentyna KLEIN
65;8;BELLENGREVILLE;SAUCHAY;1.898;Valentyna KLEIN
65;9;SAUCHAY;ST NICOLAS D ALIERMONT;5.523;Valentyna KLEIN
65;10;ST NICOLAS D ALIERMONT;ST JACQUES D ALIERMONT;3.112;Valentyna KLEIN
65;11;ST JACQUES D ALIERMONT;OSMOY ST VALERY;6.752;Valentyna KLEIN
65;12;OSMOY ST VALERY;BAILLEUL NEUVILLE;8.56;Valentyna KLEIN
65;13;BAILLEUL NEUVILLE;LE CAULE STE BEUVE;12.876;Valentyna KLEIN
65;14;LE CAULE STE BEUVE;RICHEMONT;5.274;Valentyna KLEIN
65;15;RICHEMONT;AUBEGUIMONT;2.549;Valentyna KLEIN
65;16;AUBEGUIMONT;HODENG AU BOSC;7.082;Valentyna KLEIN
65;17;HODENG AU BOSC;FRESNEVILLE;9.769;Valentyna KLEIN
65;18;FRESNEVILLE;ARGUEL;2.106;Valentyna KLEIN
65;19;ARGUEL;CROIXRAULT;15.751;Valentyna KLEIN
65;20;CROIXRAULT;CONTRE;9.113;Valentyna KLEIN
65;21;CONTRE;HALLIVILLERS;15.935;Valentyna KLEIN
65;22;HALLIVILLERS;FOLLEVILLE;4.757;Valentyna KLEIN
65;23;FOLLEVILLE;FOUILLOY;25.986;Valentyna KLEIN
65;24;FOUILLOY;CREMERY;28.197;Valentyna KLEIN
65;25;CREMERY;VILLECOURT;12.413;Valentyna KLEIN
65;26;VILLECOURT;HAM;8.81;Valentyna KLEIN
65;27;HAM;CHARMES;25.129;Valentyna KLEIN
65;28;CHARMES;CORBENY;38.194;Valentyna KLEIN
65;29;CORBENY;PIGNICOURT;15.86;Valentyna KLEIN
65;30;PIGNICOURT;POILCOURT SYDNEY;4.864;Valentyna KLEIN
65;31;POILCOURT SYDNEY;LAVANNES;13.835;Valentyna KLEIN
65;32;LAVANNES;LE CHEMIN;67.265;Valentyna KLEIN
65;33;LE CHEMIN;ST MARD SUR LE MONT;12.519;Valentyna KLEIN
65;34;ST MARD SUR LE MONT;COUVONGES;21.161;Valentyna KLEIN
65;35;COUVONGES;SAUDRUPT;9.207;Valentyna KLEIN
65;36;SAUDRUPT;BETTANCOURT LA FERREE;7.638;Valentyna KLEIN
65;37;BETTANCOURT LA FERREE;FRAMPAS;18.273;Valentyna KLEIN
65;38;FRAMPAS;SOMMEVOIRE;12.186;Valentyna KLEIN
65;39;SOMMEVOIRE;AMBONVILLE;16.966;Valentyna KLEIN
65;40;AMBONVILLE;VAL DE MEUSE;51.761;Valentyna KLEIN
65;41;VAL DE MEUSE;LE PAILLY;26.177;Valentyna KLEIN
65;42;LE PAILLY;CHEVIGNY;68.128;Valentyna KLEIN
65;43;CHEVIGNY;GRANGES NARBOZ;72.269;Valentyna KLEIN
66;1;SALLENELLES;CABOURG;7.939;Andreas BECKER
66;2;CABOURG;ST VAAST EN AUGE;9.495;Andreas BECKER
66;3;ST VAAST EN AUGE;ST PIERRE AZIF;2.582;Andreas BECKER
66;4;ST PIERRE AZIF;ST VAAST EN AUGE;2.582;Andreas BECKER
66;5;ST VAAST EN AUGE;ST ARNOULT;7.71;Andreas BECKER
66;6;ST ARNOULT;DEAUVILLE;2.853;Andreas BECKER
66;7;DEAUVILLE;TROUVILLE SUR MER;2.754;Andreas BECKER
66;8;TROUVILLE SUR MER;BARNEVILLE LA BERTRAN;6.116;Andreas BECKER
66;9;BARNEVILLE LA BERTRAN;LE THEIL EN AUGE;7.066;Andreas BECKER
66;10;LE THEIL EN AUGE;OUDALLE;15.463;Andreas BECKER
66;11;OUDALLE;LA TRINITE DU MONT;21.192;Andreas BECKER
66;12;LA TRINITE DU MONT;LA HAYE AUBREE;19.466;Andreas BECKER
66;13;LA HAYE AUBREE;BOUQUETOT;6.681;Andreas BECKER
66;14;BOUQUETOT;ST OUEN DU TILLEUL;14.373;Andreas BECKER
66;15;ST OUEN DU TILLEUL;GRAND COURONNE;6.828;Andreas BECKER
66;16;GRAND COURONNE;LE GRAND QUEVILLY;7.318;Andreas BECKER
66;17;LE GRAND QUEVILLY;ROUEN;5.265;Andreas BECKER
66;18;ROUEN;RY;17.898;Andreas BECKER
66;19;RY;STE CROIX SUR BUCHY;10.036;Andreas BECKER
66;20;STE CROIX SUR BUCHY;THERINES;40.118;Andreas BECKER
66;21;THERINES;SAINS MORAINVILLERS;41.259;Andreas BECKER
66;22;SAINS MORAINVILLERS;GODENVILLERS;6.024;Andreas BECKER
66;23;GODENVILLERS;TRICOT;3.382;Andreas BECKER
66;24;TRICOT;CONCHY LES POTS;11.965;Andreas BECKER
66;25;CONCHY LES POTS;MARIZY STE GENEVIEVE;57.973;Andreas BECKER
66;26;MARIZY STE GENEVIEVE;CHOUY;5.258;Andreas BECKER
66;27;CHOUY;BEUGNEUX;12.342;Andreas BECKER
66;28;BEUGNEUX;CHERY CHARTREUVE;14.042;Andreas BECKER
66;29;CHERY CHARTREUVE;TRIGNY;21.226;Andreas BECKER
67;1;RUISSEAUVILLE;FRESSIN;5.957;Rosa SMIRNOVA
67;2;FRESSIN;HUBY ST LEU;6.307;Rosa SMIRNOVA
67;3;HUBY ST LEU;STE AUSTREBERTHE;4.3;Rosa SMIRNOVA
67;4;STE AUSTREBERTHE;CHERIENNES;5.247;Rosa SMIRNOVA
67;5;CHERIENNES;LE PONCHEL;7.053;Rosa SMIRNOVA
67;6;LE PONCHEL;BOUFFLERS;4.568;Rosa SMIRNOVA
67;7;BOUFFLERS;NOYELLES EN CHAUSSEE;5.899;Rosa SMIRNOVA
67;8;NOYELLES EN CHAUSSEE;DOMVAST;5.944;Rosa SMIRNOVA
67;9;DOMVAST;AGENVILLERS;2.876;Rosa SMIRNOVA
67;10;AGENVILLERS;CANCHY;3.714;Rosa SMIRNOVA
67;11;CANCHY;COCQUEREL;15.991;Rosa SMIRNOVA
67;12;COCQUEREL;LONG;2.528;Rosa SMIRNOVA
67;13;LONG;BETTENCOURT RIVIERE;5.492;Rosa SMIRNOVA
67;14;BETTENCOURT RIVIERE;HALLENCOURT;7.238;Rosa SMIRNOVA
67;15;HALLENCOURT;CITERNE;4.53;Rosa SMIRNOVA
67;16;CITERNE;ST MAXENT;6.505;Rosa SMIRNOVA
67;17;ST MAXENT;CERISY BULEUX;2.794;Rosa SMIRNOVA
67;18;CERISY BULEUX;MARTAINNEVILLE;3.572;Rosa SMIRNOVA
67;19;MARTAINNEVILLE;FRETTEMEULE;4.855;Rosa SMIRNOVA
67;20;FRETTEMEULE;MAISNIERES;2.731;Rosa SMIRNOVA
67;21;MAISNIERES;TULLY;10.112;Rosa SMIRNOVA
67;22;TULLY;BETHENCOURT SUR MER;1.372;Rosa SMIRNOVA
67;23;BETHENCOURT SUR MER;ALLENAY;1.283;Rosa SMIRNOVA
67;24;ALLENAY;AULT;3.265;Rosa SMIRNOVA
67;25;AULT;WOIGNARUE;4.157;Rosa SMIRNOVA
67;26;WOIGNARUE;ST QUENTIN LA MOTTE CROIX BAILLY;5.737;Rosa SMIRNOVA
67;27;ST QUENTIN LA MOTTE CROIX BAILLY;ST REMY BOSCROCOURT;8.266;Rosa SMIRNOVA
67;28;ST REMY BOSCROCOURT;BAILLY EN RIVIERE;11.749;Rosa SMIRNOVA
67;29;BAILLY EN RIVIERE;ST OUEN SOUS BAILLY;3.563;Rosa SMIRNOVA
67;30;ST OUEN SOUS BAILLY;ANCOURT;8.751;Rosa SMIRNOVA
67;31;ANCOURT;GREGES;2.738;Rosa SMIRNOVA
67;32;GREGES;DIEPPE;4.406;Rosa SMIRNOVA
67;33;DIEPPE;HAUTOT SUR MER;3.966;Rosa SMIRNOVA
67;34;HAUTOT SUR MER;VARENGEVILLE SUR MER;3.203;Rosa SMIRNOVA
67;35;VARENGEVILLE SUR MER;OUVILLE LA RIVIERE;3.429;Rosa SMIRNOVA
67;36;OUVILLE LA RIVIERE;LA CHAPELLE SUR DUN;9.982;Rosa SMIRNOVA
68;1;DRAMBON;POYANS;14.27;Andrea MARIN
68;2;POYANS;BOUHANS ET FEURG;4.104;Andrea MARIN
68;3;BOUHANS ET FEURG;NOIRON;13.23;Andrea MARIN
68;4;NOIRON;LES AUXONS;26.185;Andrea MARIN
68;5;LES AUXONS;CHATILLON LE DUC;3.778;Andrea MARIN
68;6;CHATILLON LE DUC;VIEILLEY;7.244;Andrea MARIN
68;7;VIEILLEY;MONCEY;4.713;Andrea MARIN
68;8;MONCEY;ROGNON;14.501;Andrea MARIN
68;9;ROGNON;HYEVRE PAROISSE;10.653;Andrea MARIN
68;10;HYEVRE PAROISSE;CUSANCE;5.688;Andrea MARIN
68;11;CUSANCE;LOMONT SUR CRETE;1.671;Andrea MARIN
68;12;LOMONT SUR CRETE;GUILLON LES BAINS;4.169;Andrea MARIN
68;13;GUILLON LES BAINS;MONTIVERNAGE;2.163;Andrea MARIN
68;14;MONTIVERNAGE;VELLEVANS;6.079;Andrea MARIN
68;15;VELLEVANS;CROSEY LE GRAND;4.845;Andrea MARIN
68;16;CROSEY LE GRAND;RANG;8.906;Andrea MARIN
68;17;RANG;VOUJEAUCOURT;17.48;Andrea MARIN
68;18;VOUJEAUCOURT;GRAND CHARMONT;7.385;Andrea MARIN
68;19;GRAND CHARMONT;CHATENOIS LES FORGES;2.918;Andrea MARIN
68;20;CHATENOIS LES FORGES;ESSERT;8.819;Andrea MARIN
68;21;ESSERT;PLANCHER BAS;11.212;Andrea MARIN
68;22;PLANCHER BAS;FRANCALMONT;36.827;Andrea MARIN
68;23;FRANCALMONT;BOULIGNEY;8.9;Andrea MARIN
68;24;BOULIGNEY;RENAUVOID;27.542;Andrea MARIN
68;25;RENAUVOID;DOMEVRE SUR AVIERE;8.862;Andrea MARIN
68;26;DOMEVRE SUR AVIERE;HAILLAINVILLE;20.644;Andrea MARIN
68;27;HAILLAINVILLE;ROVILLE AUX CHENES;8.912;Andrea MARIN
68;28;ROVILLE AUX CHENES;BAZIEN;5.96;Andrea MARIN
68;29;BAZIEN;THIAVILLE SUR MEURTHE;9.67;Andrea MARIN
68;30;THIAVILLE SUR MEURTHE;HATTIGNY;27.055;Andrea MARIN
68;31;HATTIGNY;FRAQUELFING;2.248;Andrea MARIN
68;32;FRAQUELFING;LANEUVEVILLE LES LORQUIN;2.226;Andrea MARIN
68;33;LANEUVEVILLE LES LORQUIN;NIDERHOFF;2.652;Andrea MARIN
68;34;NIDERHOFF;METAIRIES ST QUIRIN;2.597;Andrea MARIN
68;35;METAIRIES ST QUIRIN;NIDERVILLER;9.768;Andrea MARIN
68;36;NIDERVILLER;GUNTZVILLER;3.371;Andrea MARIN
68;37;GUNTZVILLER;ST LOUIS;2.454;Andrea MARIN
68;38;ST LOUIS;VESCHEIM;9.574;Andrea MARIN
68;39;VESCHEIM;BAERENDORF;10.822;Andrea MARIN
68;40;BAERENDORF;WOLFSKIRCHEN;5.165;Andrea MARIN
68;41;WOLFSKIRCHEN;GUEBENHOUSE;24.273;Andrea MARIN
69;1;BAZIAN;PEROLS;293.191;Giuseppe BRAUN
70;1;ESNON;VAILHAUQUES;483.662;Thomas ROSSI
71;1;ASCAIN;PIZIEUX;575.346;Karin SCHÄFER
72;1;AZUR;RIVIERE SAAS ET GOURBY;14.848;Daniel KRAVCHENKO
72;2;RIVIERE SAAS ET GOURBY;ST LON LES MINES;9.211;Daniel KRAVCHENKO
72;3;ST LON LES MINES;ST CRICQ DU GAVE;14.465;Daniel KRAVCHENKO
72;4;ST CRICQ DU GAVE;ST PE DE LEREN;4.541;Daniel KRAVCHENKO
72;5;ST PE DE LEREN;LABASTIDE VILLEFRANCHE;4.074;Daniel KRAVCHENKO
72;6;LABASTIDE VILLEFRANCHE;ILHARRE;5.791;Daniel KRAVCHENKO
72;7;ILHARRE;SAUVETERRE DE BEARN;8.211;Daniel KRAVCHENKO
72;8;SAUVETERRE DE BEARN;ST GLADIE ARRIVE MUNEIN;4.408;Daniel KRAVCHENKO
72;9;ST GLADIE ARRIVE MUNEIN;GESTAS;3.987;Daniel KRAVCHENKO
72;10;GESTAS;AUDAUX;8.538;Daniel KRAVCHENKO
72;11;AUDAUX;MONTAGUT;29.939;Daniel KRAVCHENKO
72;12;MONTAGUT;CONCHEZ DE BEARN;26.761;Daniel KRAVCHENKO
72;13;CONCHEZ DE BEARN;CADILLON;2.735;Daniel KRAVCHENKO
72;14;CADILLON;LASSERRE;6.143;Daniel KRAVCHENKO
72;15;LASSERRE;LARREULE;11.102;Daniel KRAVCHENKO
73;1;BELLEFONTAINE;STEINSOULTZ;147.028;Robert POPOVA
74;1;BOURG ST MAURICE;BONVILLARET;36.861;Rosa SHEVCHENKO
74;2;BONVILLARET;ST PIERRE DE BELLEVILLE;13.023;Rosa SHEVCHENKO
74;3;ST PIERRE DE BELLEVILLE;ST PIERRE D ENTREMONT;29.839;Rosa SHEVCHENKO
74;4;ST PIERRE D ENTREMONT;CHATEAU BERNARD;54.529;Rosa SHEVCHENKO
74;5;CHATEAU BERNARD;ST MARTIN DE LA CLUZE;7.73;Rosa SHEVCHENKO
74;6;ST MARTIN DE LA CLUZE;NOTRE DAME DE VAULX;6.306;Rosa SHEVCHENKO
74;7;NOTRE DAME DE VAULX;LIVRON SUR DROME;74.719;Rosa SHEVCHENKO
74;8;LIVRON SUR DROME;AVEZE;133.735;Rosa SHEVCHENKO
74;9;AVEZE;AULAS;2.78;Rosa SHEVCHENKO
74;10;AULAS;CHAUSSENAC;167.471;Rosa SHEVCHENKO
74;11;CHAUSSENAC;PERPEZAC LE BLANC;74.238;Rosa SHEVCHENKO
74;12;PERPEZAC LE BLANC;BERBIGUIERES;47.206;Rosa SHEVCHENKO
74;13;BERBIGUIERES;MEYRALS;7.875;Rosa SHEVCHENKO
74;14;MEYRALS;ST AVIT DE VIALARD;16.965;Rosa SHEVCHENKO
74;15;ST AVIT DE VIALARD;MAUZENS ET MIREMONT;7.228;Rosa SHEVCHENKO
74;16;MAUZENS ET MIREMONT;ROUFFIGNAC ST CERNIN DE REILHAC;7.372;Rosa SHEVCHENKO
74;17;ROUFFIGNAC ST CERNIN DE REILHAC;MAUZENS ET MIREMONT;7.372;Rosa SHEVCHENKO
74;18;MAUZENS ET MIREMONT;PAUNAT;11.333;Rosa SHEVCHENKO
74;19;PAUNAT;CALES;5.401;Rosa SHEVCHENKO
74;20;CALES;BONNEVILLE ST AVIT DE FUMADIERES;57.966;Rosa SHEVCHENKO
74;21;BONNEVILLE ST AVIT DE FUMADIERES;ST MICHEL DE MONTAIGNE;4.413;Rosa SHEVCHENKO
74;22;ST MICHEL DE MONTAIGNE;VIGNONET;14.16;Rosa SHEVCHENKO
74;23;VIGNONET;STE TERRE;2.851;Rosa SHEVCHENKO
74;24;STE TERRE;LA LANDE DE FRONSAC;26.418;Rosa SHEVCHENKO
